CLID	CLID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
CLID	CLID	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Immune_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_Keratin_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043	Melanoma_Scorr_MITF.low_Cell.2015_PMID.26091043
6361	CCL17|6361	-1.193456868	-1.193456868	-1.193456868	-1.193456868	-1.193456868	-1.193456868	-1.193456868	-1.193456868	-1.680250297	-1.680250297	-1.680250297	-1.680250297
6362	CCL18|6362	-0.038087252	-0.038087252	-0.038087252	-0.038087252	-0.038087252	-0.038087252	-0.038087252	-0.038087252	-0.665795471	-0.665795471	-0.665795471	-0.665795471
6363	CCL19|6363	0.475970015	0.475970015	0.475970015	0.475970015	-0.327829476	-0.327829476	-0.327829476	-0.327829476	-0.327829476	-0.327829476	-0.327829476	-0.327829476
6367	CCL22|6367	-0.865601663	-0.865601663	-0.865601663	-0.865601663	-0.865601663	-0.865601663	-0.865601663	-0.865601663	-1.394179522	-1.394179522	-1.394179522	-1.394179522
6373	CXCL11|6373	-0.013283281	-0.013283281	-0.013283281	-0.013283281	-0.578914702	-0.578914702	-0.578914702	-0.578914702	-0.578914702	-0.578914702	-0.578914702	-0.578914702
6375	XCL1|6375	-0.957040286	-0.957040286	-0.957040286	-0.957040286	-1.423350717	-1.423350717	-1.423350717	-1.423350717	-1.423350717	-1.423350717	-1.423350717	-1.423350717
6383	SDC2|6383	0.648985892	0.648985892	0.648985892	0.648985892	0.648985892	0.648985892	0.648985892	0.648985892	1.043610526	1.043610526	1.043610526	1.043610526
6402	SELL|6402	0.578458162	0.578458162	0.578458162	0.578458162	0.044418174	0.044418174	0.044418174	0.044418174	0.044418174	0.044418174	0.044418174	0.044418174
6404	SELPLG|6404	0.678948887	0.678948887	0.678948887	0.678948887	0.323695804	0.323695804	0.323695804	0.323695804	0.323695804	0.323695804	0.323695804	0.323695804
6441	SFTPD|6441	-1.918152066	-1.918152066	-1.918152066	-1.918152066	-1.565471939	-1.565471939	-1.565471939	-1.565471939	-1.918152066	-1.918152066	-1.918152066	-1.918152066
6490	SILV|6490	2.171956696	2.171956696	2.171956696	2.171956696	2.171956696	2.171956696	2.171956696	2.171956696	0.848207401	0.848207401	0.848207401	0.848207401
6503	SLA|6503	0.584608362	0.584608362	0.584608362	0.584608362	0.14904143	0.14904143	0.14904143	0.14904143	0.14904143	0.14904143	0.14904143	0.14904143
6504	SLAMF1|6504	-0.196086597	-0.196086597	-0.196086597	-0.196086597	-0.828328009	-0.828328009	-0.828328009	-0.828328009	-0.828328009	-0.828328009	-0.828328009	-0.828328009
6518	SLC2A5|6518	-0.232538966	-0.232538966	-0.232538966	-0.232538966	-0.556301266	-0.556301266	-0.556301266	-0.556301266	-0.232538966	-0.232538966	-0.232538966	-0.232538966
6520	SLC3A2|6520	1.485021266	1.485021266	1.485021266	1.485021266	1.666185188	1.666185188	1.666185188	1.666185188	1.485021266	1.485021266	1.485021266	1.485021266
6526	SLC5A3|6526	0.792296335	0.792296335	0.792296335	0.792296335	0.792296335	0.792296335	0.792296335	0.792296335	1.19104755	1.19104755	1.19104755	1.19104755
6539	SLC6A12|6539	-0.772208379	-0.772208379	-0.772208379	-0.772208379	-0.772208379	-0.772208379	-0.772208379	-0.772208379	-1.26290487	-1.26290487	-1.26290487	-1.26290487
6546	SLC8A1|6546	0.040907515	0.040907515	0.040907515	0.040907515	-0.290457288	-0.290457288	-0.290457288	-0.290457288	-0.290457288	-0.290457288	-0.290457288	-0.290457288
6559	SLC12A3|6559	-1.461594868	-1.461594868	-1.461594868	-1.461594868	-1.835320066	-1.835320066	-1.835320066	-1.835320066	-1.835320066	-1.835320066	-1.835320066	-1.835320066
6590	SLPI|6590	-1.28109848	-1.28109848	-1.28109848	-1.28109848	-0.445770971	-0.445770971	-0.445770971	-0.445770971	-1.28109848	-1.28109848	-1.28109848	-1.28109848
6591	SNAI2|6591	0.600220046	0.600220046	0.600220046	0.600220046	0.854392189	0.854392189	0.854392189	0.854392189	0.600220046	0.600220046	0.600220046	0.600220046
6615	SNAI1|6615	-0.376780006	-0.376780006	-0.376780006	-0.376780006	-0.376780006	-0.376780006	-0.376780006	-0.376780006	0.057519839	0.057519839	0.057519839	0.057519839
6629	SNRPB2|6629	0.793938569	0.793938569	0.793938569	0.793938569	0.793938569	0.793938569	0.793938569	0.793938569	1.014358514	1.014358514	1.014358514	1.014358514
6641	SNTB1|6641	0.580135316	0.580135316	0.580135316	0.580135316	0.580135316	0.580135316	0.580135316	0.580135316	0.892985763	0.892985763	0.892985763	0.892985763
6653	SORL1|6653	0.495724364	0.495724364	0.495724364	0.495724364	0.082368775	0.082368775	0.082368775	0.082368775	0.495724364	0.495724364	0.495724364	0.495724364
6664	SOX11|6664	-1.34594014	-1.34594014	-1.34594014	-1.34594014	-1.34594014	-1.34594014	-1.34594014	-1.34594014	-0.45548729	-0.45548729	-0.45548729	-0.45548729
6665	SOX15|6665	-1.116184075	-1.116184075	-1.116184075	-1.116184075	-0.722796214	-0.722796214	-0.722796214	-0.722796214	-1.116184075	-1.116184075	-1.116184075	-1.116184075
6689	SPIB|6689	-0.315600289	-0.315600289	-0.315600289	-0.315600289	-0.945576627	-0.945576627	-0.945576627	-0.945576627	-0.945576627	-0.945576627	-0.945576627	-0.945576627
6693	SPN|6693	0.404836111	0.404836111	0.404836111	0.404836111	-0.101978368	-0.101978368	-0.101978368	-0.101978368	-0.101978368	-0.101978368	-0.101978368	-0.101978368
6703	SPRR2D|6703	-1.327762729	-1.327762729	-1.327762729	-1.327762729	-0.664226907	-0.664226907	-0.664226907	-0.664226907	-1.327762729	-1.327762729	-1.327762729	-1.327762729
6715	SRD5A1|6715	0.167283501	0.167283501	0.167283501	0.167283501	0.313393984	0.313393984	0.313393984	0.313393984	0.167283501	0.167283501	0.167283501	0.167283501
6737	TRIM21|6737	0.363954697	0.363954697	0.363954697	0.363954697	0.363954697	0.363954697	0.363954697	0.363954697	0.137661798	0.137661798	0.137661798	0.137661798
6744	SSFA2|6744	1.123430261	1.123430261	1.123430261	1.123430261	1.123430261	1.123430261	1.123430261	1.123430261	1.396158777	1.396158777	1.396158777	1.396158777
6772	STAT1|6772	1.826845638	1.826845638	1.826845638	1.826845638	1.531419203	1.531419203	1.531419203	1.531419203	1.531419203	1.531419203	1.531419203	1.531419203
6773	STAT2|6773	1.241628966	1.241628966	1.241628966	1.241628966	1.241628966	1.241628966	1.241628966	1.241628966	1.05144914	1.05144914	1.05144914	1.05144914
6775	STAT4|6775	-0.320043105	-0.320043105	-0.320043105	-0.320043105	-0.767849381	-0.767849381	-0.767849381	-0.767849381	-0.767849381	-0.767849381	-0.767849381	-0.767849381
6809	STX3|6809	0.799986822	0.799986822	0.799986822	0.799986822	0.799986822	0.799986822	0.799986822	0.799986822	0.574534006	0.574534006	0.574534006	0.574534006
6820	SULT2B1|6820	-1.32127709	-1.32127709	-1.32127709	-1.32127709	-0.617931106	-0.617931106	-0.617931106	-0.617931106	-1.32127709	-1.32127709	-1.32127709	-1.32127709
6846	XCL2|6846	-0.775773112	-0.775773112	-0.775773112	-0.775773112	-1.332145993	-1.332145993	-1.332145993	-1.332145993	-1.332145993	-1.332145993	-1.332145993	-1.332145993
6868	ADAM17|6868	0.49181076	0.49181076	0.49181076	0.49181076	0.49181076	0.49181076	0.49181076	0.49181076	0.665949067	0.665949067	0.665949067	0.665949067
6890	TAP1|6890	1.63055659	1.63055659	1.63055659	1.63055659	1.313750614	1.313750614	1.313750614	1.313750614	1.313750614	1.313750614	1.313750614	1.313750614
6891	TAP2|6891	1.156484229	1.156484229	1.156484229	1.156484229	1.156484229	1.156484229	1.156484229	1.156484229	0.904555534	0.904555534	0.904555534	0.904555534
6916	TBXAS1|6916	0.129180092	0.129180092	0.129180092	0.129180092	-0.20372247	-0.20372247	-0.20372247	-0.20372247	0.129180092	0.129180092	0.129180092	0.129180092
6925	TCF4|6925	0.344160581	0.344160581	0.344160581	0.344160581	0.059006466	0.059006466	0.059006466	0.059006466	0.344160581	0.344160581	0.344160581	0.344160581
6935	ZEB1|6935	0.200661968	0.200661968	0.200661968	0.200661968	0.200661968	0.200661968	0.200661968	0.200661968	0.653983366	0.653983366	0.653983366	0.653983366
7020	TFAP2A|7020	1.217372558	1.217372558	1.217372558	1.217372558	1.217372558	1.217372558	1.217372558	1.217372558	0.726818454	0.726818454	0.726818454	0.726818454
7035	TFPI|7035	-0.048343406	-0.048343406	-0.048343406	-0.048343406	-0.295762218	-0.295762218	-0.295762218	-0.295762218	-0.048343406	-0.048343406	-0.048343406	-0.048343406
7039	TGFA|7039	-0.469965052	-0.469965052	-0.469965052	-0.469965052	-0.469965052	-0.469965052	-0.469965052	-0.469965052	0.096684065	0.096684065	0.096684065	0.096684065
7051	TGM1|7051	-1.212475377	-1.212475377	-1.212475377	-1.212475377	-0.630737006	-0.630737006	-0.630737006	-0.630737006	-1.212475377	-1.212475377	-1.212475377	-1.212475377
7053	TGM3|7053	-1.656650068	-1.656650068	-1.656650068	-1.656650068	-1.111062661	-1.111062661	-1.111062661	-1.111062661	-1.656650068	-1.656650068	-1.656650068	-1.656650068
7097	TLR2|7097	0.071466728	0.071466728	0.071466728	0.071466728	-0.229339513	-0.229339513	-0.229339513	-0.229339513	0.071466728	0.071466728	0.071466728	0.071466728
7099	TLR4|7099	0.095714612	0.095714612	0.095714612	0.095714612	-0.245341037	-0.245341037	-0.245341037	-0.245341037	0.095714612	0.095714612	0.095714612	0.095714612
7106	TSPAN4|7106	1.009902356	1.009902356	1.009902356	1.009902356	1.009902356	1.009902356	1.009902356	1.009902356	0.780191673	0.780191673	0.780191673	0.780191673
7117	TMSL3|7117	1.649482644	1.649482644	1.649482644	1.649482644	1.361959421	1.361959421	1.361959421	1.361959421	1.649482644	1.649482644	1.649482644	1.649482644
7124	TNF|7124	-1.181948607	-1.181948607	-1.181948607	-1.181948607	-1.181948607	-1.181948607	-1.181948607	-1.181948607	-1.634733869	-1.634733869	-1.634733869	-1.634733869
7133	TNFRSF1B|7133	0.956807731	0.956807731	0.956807731	0.956807731	0.639749919	0.639749919	0.639749919	0.639749919	0.639749919	0.639749919	0.639749919	0.639749919
7150	TOP1|7150	1.043189547	1.043189547	1.043189547	1.043189547	1.043189547	1.043189547	1.043189547	1.043189547	1.212333237	1.212333237	1.212333237	1.212333237
7186	TRAF2|7186	0.439215881	0.439215881	0.439215881	0.439215881	0.439215881	0.439215881	0.439215881	0.439215881	0.275805373	0.275805373	0.275805373	0.275805373
7299	TYR|7299	1.470051494	1.470051494	1.470051494	1.470051494	1.470051494	1.470051494	1.470051494	1.470051494	0.482866026	0.482866026	0.482866026	0.482866026
7306	TYRP1|7306	0.405235125	0.405235125	0.405235125	0.405235125	1.378648536	1.378648536	1.378648536	1.378648536	0.405235125	0.405235125	0.405235125	0.405235125
7318	UBA7|7318	0.537401351	0.537401351	0.537401351	0.537401351	0.306188913	0.306188913	0.306188913	0.306188913	0.537401351	0.537401351	0.537401351	0.537401351
7384	UQCRC1|7384	1.297177224	1.297177224	1.297177224	1.297177224	1.419707159	1.419707159	1.419707159	1.419707159	1.297177224	1.297177224	1.297177224	1.297177224
7409	VAV1|7409	0.353969263	0.353969263	0.353969263	0.353969263	-0.146700911	-0.146700911	-0.146700911	-0.146700911	-0.146700911	-0.146700911	-0.146700911	-0.146700911
7412	VCAM1|7412	0.620905162	0.620905162	0.620905162	0.620905162	0.248638207	0.248638207	0.248638207	0.248638207	0.248638207	0.248638207	0.248638207	0.248638207
7422	VEGFA|7422	0.697369493	0.697369493	0.697369493	0.697369493	0.697369493	0.697369493	0.697369493	0.697369493	1.015505432	1.015505432	1.015505432	1.015505432
7453	WARS|7453	1.816120495	1.816120495	1.816120495	1.816120495	1.816120495	1.816120495	1.816120495	1.816120495	1.481371194	1.481371194	1.481371194	1.481371194
7454	WAS|7454	0.444497436	0.444497436	0.444497436	0.444497436	0.043170011	0.043170011	0.043170011	0.043170011	0.043170011	0.043170011	0.043170011	0.043170011
7462	LAT2|7462	0.211318461	0.211318461	0.211318461	0.211318461	-0.106669504	-0.106669504	-0.106669504	-0.106669504	-0.106669504	-0.106669504	-0.106669504	-0.106669504
7535	ZAP70|7535	0.190780895	0.190780895	0.190780895	0.190780895	-0.379914049	-0.379914049	-0.379914049	-0.379914049	-0.379914049	-0.379914049	-0.379914049	-0.379914049
7539	ZFP37|7539	-0.759754411	-0.759754411	-0.759754411	-0.759754411	-0.759754411	-0.759754411	-0.759754411	-0.759754411	-0.406026324	-0.406026324	-0.406026324	-0.406026324
7634	ZNF80|7634	-1.273375149	-1.273375149	-1.273375149	-1.273375149	-1.731815404	-1.731815404	-1.731815404	-1.731815404	-1.731815404	-1.731815404	-1.731815404	-1.731815404
7726	TRIM26|7726	0.870726449	0.870726449	0.870726449	0.870726449	0.870726449	0.870726449	0.870726449	0.870726449	0.707289038	0.707289038	0.707289038	0.707289038
7805	LAPTM5|7805	1.533233558	1.533233558	1.533233558	1.533233558	1.166380705	1.166380705	1.166380705	1.166380705	1.166380705	1.166380705	1.166380705	1.166380705
7852	CXCR4|7852	0.55399232	0.55399232	0.55399232	0.55399232	0.213787331	0.213787331	0.213787331	0.213787331	0.55399232	0.55399232	0.55399232	0.55399232
7903	ST8SIA4|7903	-0.070400647	-0.070400647	-0.070400647	-0.070400647	-0.460326807	-0.460326807	-0.460326807	-0.460326807	-0.070400647	-0.070400647	-0.070400647	-0.070400647
7991	TUSC3|7991	0.46525119	0.46525119	0.46525119	0.46525119	0.46525119	0.46525119	0.46525119	0.46525119	0.948569415	0.948569415	0.948569415	0.948569415
8013	NR4A3|8013	0.002472754	0.002472754	0.002472754	0.002472754	0.002472754	0.002472754	0.002472754	0.002472754	-0.494081978	-0.494081978	-0.494081978	-0.494081978
8091	HMGA2|8091	-0.117456146	-0.117456146	-0.117456146	-0.117456146	-0.117456146	-0.117456146	-0.117456146	-0.117456146	0.623759853	0.623759853	0.623759853	0.623759853
8115	TCL1A|8115	-0.466721961	-0.466721961	-0.466721961	-0.466721961	-1.203312153	-1.203312153	-1.203312153	-1.203312153	-1.203312153	-1.203312153	-1.203312153	-1.203312153
8140	SLC7A5|8140	1.670479305	1.670479305	1.670479305	1.670479305	1.670479305	1.670479305	1.670479305	1.670479305	1.302074148	1.302074148	1.302074148	1.302074148
8214	DGCR6|8214	0.283252506	0.283252506	0.283252506	0.283252506	0.491107371	0.491107371	0.491107371	0.491107371	0.283252506	0.283252506	0.283252506	0.283252506
8270	LAGE3|8270	0.465705539	0.465705539	0.465705539	0.465705539	0.607529332	0.607529332	0.607529332	0.607529332	0.465705539	0.465705539	0.465705539	0.465705539
8320	EOMES|8320	-0.283468746	-0.283468746	-0.283468746	-0.283468746	-0.283468746	-0.283468746	-0.283468746	-0.283468746	-0.739712921	-0.739712921	-0.739712921	-0.739712921
8321	FZD1|8321	0.539805928	0.539805928	0.539805928	0.539805928	0.539805928	0.539805928	0.539805928	0.539805928	0.905835427	0.905835427	0.905835427	0.905835427
8379	MAD1L1|8379	0.85349277	0.85349277	0.85349277	0.85349277	1.048491602	1.048491602	1.048491602	1.048491602	0.85349277	0.85349277	0.85349277	0.85349277
8418	CMAH|8418	-0.653637094	-0.653637094	-0.653637094	-0.653637094	-0.95717702	-0.95717702	-0.95717702	-0.95717702	-0.653637094	-0.653637094	-0.653637094	-0.653637094
8477	GPR65|8477	-0.178315957	-0.178315957	-0.178315957	-0.178315957	-0.583889339	-0.583889339	-0.583889339	-0.583889339	-0.583889339	-0.583889339	-0.583889339	-0.583889339
8490	RGS5|8490	0.621059688	0.621059688	0.621059688	0.621059688	0.621059688	0.621059688	0.621059688	0.621059688	1.129987723	1.129987723	1.129987723	1.129987723
8514	KCNAB2|8514	0.905761762	0.905761762	0.905761762	0.905761762	0.905761762	0.905761762	0.905761762	0.905761762	0.301539266	0.301539266	0.301539266	0.301539266
8528	DDO|8528	-1.110295673	-1.110295673	-1.110295673	-1.110295673	-1.581388592	-1.581388592	-1.581388592	-1.581388592	-1.110295673	-1.110295673	-1.110295673	-1.110295673
8530	CST7|8530	-0.170337076	-0.170337076	-0.170337076	-0.170337076	-0.170337076	-0.170337076	-0.170337076	-0.170337076	-0.668050008	-0.668050008	-0.668050008	-0.668050008
8542	APOL1|8542	0.761759115	0.761759115	0.761759115	0.761759115	0.472102585	0.472102585	0.472102585	0.472102585	0.761759115	0.761759115	0.761759115	0.761759115
8600	TNFSF11|8600	-1.289141787	-1.289141787	-1.289141787	-1.289141787	-1.747825741	-1.747825741	-1.747825741	-1.747825741	-1.289141787	-1.289141787	-1.289141787	-1.289141787
8631	SKAP1|8631	-0.599360578	-0.599360578	-0.599360578	-0.599360578	-1.186421808	-1.186421808	-1.186421808	-1.186421808	-0.599360578	-0.599360578	-0.599360578	-0.599360578
8651	SOCS1|8651	-0.566182142	-0.566182142	-0.566182142	-0.566182142	-0.566182142	-0.566182142	-0.566182142	-0.566182142	-0.923362815	-0.923362815	-0.923362815	-0.923362815
8676	STX11|8676	-0.169432615	-0.169432615	-0.169432615	-0.169432615	-0.169432615	-0.169432615	-0.169432615	-0.169432615	-0.582292276	-0.582292276	-0.582292276	-0.582292276
8698	S1PR4|8698	-0.191713357	-0.191713357	-0.191713357	-0.191713357	-0.670602763	-0.670602763	-0.670602763	-0.670602763	-0.670602763	-0.670602763	-0.670602763	-0.670602763
8704	B4GALT2|8704	0.793173145	0.793173145	0.793173145	0.793173145	0.913231368	0.913231368	0.913231368	0.913231368	0.793173145	0.793173145	0.793173145	0.793173145
8705	B3GALT4|8705	-0.069728273	-0.069728273	-0.069728273	-0.069728273	-0.069728273	-0.069728273	-0.069728273	-0.069728273	-0.360632829	-0.360632829	-0.360632829	-0.360632829
8740	TNFSF14|8740	-1.305921389	-1.305921389	-1.305921389	-1.305921389	-1.689203171	-1.689203171	-1.689203171	-1.689203171	-1.689203171	-1.689203171	-1.689203171	-1.689203171
8743	TNFSF10|8743	0.161692094	0.161692094	0.161692094	0.161692094	-0.116666396	-0.116666396	-0.116666396	-0.116666396	0.161692094	0.161692094	0.161692094	0.161692094
8755	ADAM6|8755	2.349692728	2.349692728	2.349692728	2.349692728	1.494402463	1.494402463	1.494402463	1.494402463	1.494402463	1.494402463	1.494402463	1.494402463
8760	CDS2|8760	0.734237479	0.734237479	0.734237479	0.734237479	0.734237479	0.734237479	0.734237479	0.734237479	0.580996141	0.580996141	0.580996141	0.580996141
8764	TNFRSF14|8764	1.178718111	1.178718111	1.178718111	1.178718111	1.178718111	1.178718111	1.178718111	1.178718111	0.778526007	0.778526007	0.778526007	0.778526007
8778	SIGLEC5|8778	-0.477894419	-0.477894419	-0.477894419	-0.477894419	-0.899725483	-0.899725483	-0.899725483	-0.899725483	-0.899725483	-0.899725483	-0.899725483	-0.899725483
8796	SCEL|8796	-1.658757715	-1.658757715	-1.658757715	-1.658757715	-1.012296036	-1.012296036	-1.012296036	-1.012296036	-1.658757715	-1.658757715	-1.658757715	-1.658757715
8807	IL18RAP|8807	-1.059448038	-1.059448038	-1.059448038	-1.059448038	-1.482578362	-1.482578362	-1.482578362	-1.482578362	-1.482578362	-1.482578362	-1.482578362	-1.482578362
8829	NRP1|8829	0.608077763	0.608077763	0.608077763	0.608077763	0.395281784	0.395281784	0.395281784	0.395281784	0.608077763	0.608077763	0.608077763	0.608077763
8832	CD84|8832	0.008931866	0.008931866	0.008931866	0.008931866	-0.447451317	-0.447451317	-0.447451317	-0.447451317	-0.447451317	-0.447451317	-0.447451317	-0.447451317
8843	GPR109B|8843	-1.457780872	-1.457780872	-1.457780872	-1.457780872	-1.457780872	-1.457780872	-1.457780872	-1.457780872	-1.925810492	-1.925810492	-1.925810492	-1.925810492
8875	VNN2|8875	-0.365050493	-0.365050493	-0.365050493	-0.365050493	-0.849980874	-0.849980874	-0.849980874	-0.849980874	-0.849980874	-0.849980874	-0.849980874	-0.849980874
8909	ENDOU|8909	-1.714875569	-1.714875569	-1.714875569	-1.714875569	-1.296065015	-1.296065015	-1.296065015	-1.296065015	-1.714875569	-1.714875569	-1.714875569	-1.714875569
8986	RPS6KA4|8986	0.775210799	0.775210799	0.775210799	0.775210799	0.775210799	0.775210799	0.775210799	0.775210799	0.583747839	0.583747839	0.583747839	0.583747839
9022	CLIC3|9022	-1.182789632	-1.182789632	-1.182789632	-1.182789632	-1.182789632	-1.182789632	-1.182789632	-1.182789632	-1.759923813	-1.759923813	-1.759923813	-1.759923813
9034	CCRL2|9034	-0.353880969	-0.353880969	-0.353880969	-0.353880969	-0.690596624	-0.690596624	-0.690596624	-0.690596624	-0.690596624	-0.690596624	-0.690596624	-0.690596624
9046	DOK2|9046	0.285642045	0.285642045	0.285642045	0.285642045	-0.062798944	-0.062798944	-0.062798944	-0.062798944	-0.062798944	-0.062798944	-0.062798944	-0.062798944
9051	PSTPIP1|9051	0.008224459	0.008224459	0.008224459	0.008224459	-0.440094142	-0.440094142	-0.440094142	-0.440094142	-0.440094142	-0.440094142	-0.440094142	-0.440094142
9056	SLC7A7|9056	0.505875017	0.505875017	0.505875017	0.505875017	0.196710066	0.196710066	0.196710066	0.196710066	0.196710066	0.196710066	0.196710066	0.196710066
9103	FCGR2C|9103	-0.361751434	-0.361751434	-0.361751434	-0.361751434	-0.680786537	-0.680786537	-0.680786537	-0.680786537	-0.361751434	-0.361751434	-0.361751434	-0.361751434
9111	NMI|9111	0.102027102	0.102027102	0.102027102	0.102027102	-0.1308676	-0.1308676	-0.1308676	-0.1308676	0.102027102	0.102027102	0.102027102	0.102027102
